loanId;startDate;requiredReturnDate;actualReturnDate;fine;hasRequest;email;barCode
659410;2019-06-25;2019-08-18;2019-08-13;0.0;true;richard.douglas37@outlook.com;2-184-443-937-1
375433;2020-02-09;2020-03-29;1969-12-31;0.0;false;jillian.rodriguez51@outlook.com;5-984-467-196-4
826966;2020-02-24;2020-03-18;1969-12-31;0.0;false;agueda.rempel31@gmail.com;0-807-468-995-3
922810;2020-02-16;2020-03-23;1969-12-31;0.0;false;lucrecia.douglas49@gmail.com;3-767-454-368-5
235325;2020-02-22;2020-04-03;1969-12-31;0.0;false;refugio.langworth42@outlook.com;7-924-501-724-9
875151;2020-02-18;2020-04-15;1969-12-31;0.0;false;lavern.connelly66@icloud.com;8-325-262-961-3
23087;2020-01-23;2020-03-13;1969-12-31;0.0;true;wes.krajcik26@icloud.com;5-486-282-588-1
744333;2019-03-12;2019-04-20;2019-03-14;0.0;false;erich.miller44@outlook.com;5-545-558-793-9
127588;2018-10-06;2018-11-14;2018-10-18;0.0;false;stephaine.brekke14@mail.com;8-917-992-119-4
296916;2020-02-13;2020-02-24;2020-02-20;0.0;false;roselia.ebert72@mail.com;0-156-982-853-9
93489;2020-01-30;2020-02-05;2020-02-04;0.0;false;theo.schumm45@icloud.com;8-430-816-095-3
220132;2020-02-22;2020-04-01;1969-12-31;0.0;true;jamel.bode66@outlook.com;2-527-760-690-8
923779;2018-10-21;2018-11-07;2018-10-26;0.0;false;bula.schamberger73@icloud.com;7-298-290-375-7
485155;2020-02-12;2020-03-29;1969-12-31;0.0;false;earle.moore39@outlook.com;3-464-734-650-9
450768;2019-02-20;2019-03-25;2019-04-05;55.0;false;ronda.schamberger70@icloud.com;1-127-145-882-8
756629;2020-02-15;2020-03-04;1969-12-31;0.0;false;antonia.hodkiewicz17@icloud.com;6-950-784-740-6
953093;2019-05-27;2019-07-07;2019-07-18;50.0;false;jewell.gutkowski46@gmail.com;8-018-516-488-3
510586;2016-03-18;2016-05-03;2016-03-20;0.0;false;colene.o'hara27@outlook.com;5-358-284-654-1
990360;2019-08-24;2019-09-17;2019-09-23;30.0;true;desiree.schneider73@icloud.com;4-534-331-435-2
846183;2016-07-21;2016-08-19;2016-08-23;15.0;false;lorrie.gutkowski77@outlook.com;4-767-813-017-2
777808;2020-02-20;2020-04-08;1969-12-31;0.0;false;emilia.larson64@gmail.com;3-767-454-368-5
759490;2020-02-15;2020-03-16;1969-12-31;0.0;false;oretha.schulist24@gmail.com;5-744-113-113-8
3265;2019-04-28;2019-06-22;2019-04-29;0.0;false;brinda.rolfson57@gmail.com;1-680-139-968-5
681204;2020-01-28;2020-02-28;1969-12-31;0.0;false;guy.schiller98@icloud.com;6-094-664-584-7
573101;2016-04-15;2016-05-30;2016-05-07;0.0;true;bobbye.langworth50@outlook.com;1-153-713-017-8
265762;2017-08-20;2017-08-24;2017-08-21;0.0;false;bennett.robel43@outlook.com;3-312-651-426-2
530681;2016-06-09;2016-08-07;2016-07-01;0.0;false;lloyd.prohaska65@icloud.com;6-990-266-132-8
262442;2018-09-23;2018-10-22;2018-09-26;0.0;false;danelle.batz93@icloud.com;4-238-545-959-2
34048;2019-09-30;2019-11-18;2019-11-27;40.0;false;marcelle.mccullough23@gmail.com;2-113-130-062-6
574909;2019-05-09;2019-05-21;2019-05-17;0.0;true;nora.johnson33@gmail.com;8-994-902-223-3
332620;2018-11-05;2018-11-21;2018-11-13;0.0;false;delores.herman79@gmail.com;4-478-576-117-2
13109;2018-05-24;2018-07-06;2018-06-06;0.0;false;ralph.mueller97@outlook.com;8-537-105-467-4
226563;2017-03-26;2017-05-22;2017-03-27;0.0;false;aldo.white86@icloud.com;8-321-810-077-7
677538;2019-11-01;2019-11-03;2019-11-03;0.0;false;kayleigh.leuschke37@mail.com;1-441-963-588-0
931802;2020-02-22;2020-02-23;2020-03-07;65.0;false;kent.harber26@mail.com;2-886-988-858-1
493663;2020-02-26;2020-03-11;1969-12-31;0.0;false;karisa.schaden63@outlook.com;3-803-931-289-6
643123;2020-02-16;2020-03-18;1969-12-31;0.0;true;silva.walter04@mail.com;2-398-327-474-4
307589;2018-10-10;2018-10-28;2018-10-16;0.0;true;lyn.marvin78@outlook.com;5-358-284-654-1
408725;2017-08-27;2017-09-21;2017-10-06;75.0;false;sherill.johnson01@gmail.com;3-341-862-704-1
543889;2020-02-09;2020-02-26;2020-02-22;0.0;true;clora.wolf57@icloud.com;2-808-134-376-8
433139;2018-07-04;2018-08-10;2018-07-06;0.0;false;isaac.kovacek60@gmail.com;6-730-046-524-7
984797;2018-12-28;2018-12-28;2018-12-28;0.0;true;fritz.langworth14@outlook.com;5-181-823-421-3
283776;2018-05-02;2018-05-13;2018-05-03;0.0;false;katrina.satterfield75@outlook.com;4-534-331-435-2
964222;2020-01-30;2020-01-31;2020-01-31;0.0;false;catharine.mueller87@mail.com;9-267-131-623-1
7839;2016-07-30;2016-08-20;2016-08-09;0.0;false;bradley.kihn01@mail.com;0-123-545-356-1
639009;2020-02-13;2020-03-17;1969-12-31;0.0;false;jerold.leffler77@mail.com;6-730-046-524-7
184809;2020-02-05;2020-03-19;1969-12-31;0.0;true;tandy.feest71@gmail.com;8-233-502-794-2
